GEOID,county_name,total_population,pop_density,median_household_income,total_commuters,public_transit_commuters,transit_mode_share,zero_vehicle_pct,long_commute_pct,stop_count,stop_density_per_sq_km,pct_area_covered_800m,agencies_serving,dist_to_nearest_bart_m
06001441702,Alameda,5037,4462.480041748202,99181,2463,215,0.08729192042224929,0.07194244604316546,0.13398294762484775,0,0.0,0.0,0,2792.8792311604193
06001433801,Alameda,3528,5876.640476061205,94254,1948,70,0.03593429158110883,0.03824626865671642,0.049794661190965095,0,0.0,19.4677846413774,0,950.2409468025625
06001433802,Alameda,4301,4604.707455466036,100784,2276,179,0.07864674868189807,0.17346938775510204,0.257908611599297,2,2.1412264382543764,93.63609062834041,1,323.09755258345865
06001436302,Alameda,3932,5083.395402836825,90833,2058,137,0.06656948493683187,0.09662576687116564,0.09426627793974733,1,1.2928269081477175,67.23518424245111,1,615.5698261034328
06001436403,Alameda,4519,2849.875631772106,75179,2279,180,0.07898200965335674,0.0640945861854387,0.28258007898200965,0,0.0,4.373758065011793,0,1418.2917350173761
06001436404,Alameda,3232,2053.6252812886883,150903,1700,191,0.11235294117647059,0.01517706576728499,0.18235294117647058,0,0.0,0.0,0,2376.88794483236
06001442502,Alameda,3866,3978.7349604617148,157760,2424,147,0.06064356435643564,0.018518518518518517,0.1117986798679868,0,0.0,0.0,0,2318.4472374517613
06001442501,Alameda,3280,3333.437707325712,91867,1286,37,0.028771384136858476,0.047573739295908656,0.1827371695178849,0,0.0,0.0,0,2619.6519640478973
06001450609,Alameda,4928,1833.0753566929272,152857,2598,407,0.15665896843725943,0.033402922755741124,0.201693610469592,2,0.7439429207357658,31.632528055228903,1,1226.772048221427
06001450608,Alameda,4658,1325.5805607566153,250001,2291,219,0.09559144478393715,0.02564102564102564,0.21824530772588388,0,0.0,0.0,0,5036.665079145907
06001444303,Alameda,0,0.0,-666666666,0,0,,,,0,0.0,0.0,0,9234.88613181044
06001432601,Alameda,4092,3859.5210114875385,91767,2274,670,0.29463500439753737,0.1420486700622524,0.14819700967458224,2,1.886373905907888,84.89617824874256,1,269.8809646036834
06001403401,Alameda,2717,2358.2660111184796,69984,1556,413,0.2654241645244216,0.38992443324937026,0.08868894601542417,0,0.0,46.39001925489155,0,980.6906239636297
06001403402,Alameda,1134,11429.528167776982,89021,925,427,0.4616216216216216,0.3836734693877551,0.12216216216216216,0,0.0,99.99999999999999,0,522.4330100689593
06001403302,Alameda,2556,3104.317611089267,148235,2136,652,0.3052434456928839,0.163135593220339,0.13155430711610486,0,0.0,81.04055509893006,0,423.40608781906053
06001982100,Alameda,923,544.4264958730256,-666666666,382,77,0.20157068062827224,0.0,0.01832460732984293,0,0.0,24.26205701222045,0,1249.5968574603248
06001420302,Alameda,2446,1235.7266389396236,121538,1179,213,0.1806615776081425,0.11334745762711865,0.11620016963528414,0,0.0,0.13553016076400734,0,1846.833075193522
06001402801,Alameda,3254,11164.056585250379,74931,1858,619,0.33315392895586654,0.4305799648506151,0.15016146393972013,0,0.0,99.99999999999996,0,232.85541884156376
06001402802,Alameda,1430,12073.024020131628,-666666666,590,158,0.2677966101694915,0.6220362622036262,0.08813559322033898,0,0.0,100.0,0,423.1476750765253
06001420401,Alameda,1333,6663.208077453291,72708,533,62,0.11632270168855535,0.2837528604118993,0.001876172607879925,0,0.0,0.0,0,1867.3400701191276
06001403301,Alameda,1830,9308.403061520414,34417,923,235,0.25460455037919827,0.36835278858625164,0.27518959913326113,2,10.17311810002231,100.0,1,172.14048680181327
06001422902,Alameda,3022,7840.129945243701,-666666666,1331,245,0.18407212622088656,0.5069393718042366,0.09616829451540196,2,5.188702809559034,99.74518151224028,1,207.79487434651517
06001422901,Alameda,2024,12743.210753368958,49604,1008,250,0.24801587301587302,0.43934040047114253,0.031746031746031744,0,0.0,99.99999999999997,0,486.55859643726063
06001420402,Alameda,1661,650.6450109472202,58835,787,227,0.2884371029224905,0.18856259659969088,0.08513341804320203,0,0.0,0.0,0,2650.3969401709837
06001420301,Alameda,2645,6363.460290929963,113188,1352,245,0.1812130177514793,0.05258386219401632,0.10946745562130178,0,0.0,19.455611705536636,0,1012.6242849738134
06075020602,San Francisco,2564,10411.65000138721,196417,1551,358,0.2308188265635074,0.2793791574279379,0.1347517730496454,5,20.303529643890815,100.0,1,1226.6151712445585
06001450603,Alameda,4897,1249.6060710559566,202238,2439,137,0.05617056170561706,0.0,0.10865108651086511,0,0.0,6.920114537546204,0,1737.0023510402364
06001450604,Alameda,4993,2362.98483092628,180125,2403,93,0.03870162297128589,0.0246189917936694,0.12193091968372867,0,0.0,0.0,0,2530.2764963428062
06001450605,Alameda,3814,2153.812837413055,182500,1730,77,0.04450867052023121,0.020089285714285716,0.18439306358381502,0,0.0,0.0,0,3614.1189055775285
06001450606,Alameda,6028,2972.134770555488,235150,2990,273,0.09130434782608696,0.020497803806734993,0.24147157190635452,0,0.0,0.0,0,3573.1027205134296
06095980000,Solano,0,0.0,-666666666,0,0,,,,0,0.0,0.0,0,26777.774807532685
06001451701,Alameda,2936,2401.168354209413,186991,1598,119,0.07446808510638298,0.06641000962463908,0.16958698372966208,0,0.0,0.0,0,10335.603051599785
06001451501,Alameda,4496,890.1009342940433,168580,2361,72,0.030495552731893267,0.06424104604889141,0.22998729351969505,0,0.0,0.0,0,14632.110540698322
06001408000,Alameda,2860,1462.709336220056,192159,1411,79,0.05598866052445074,0.056797020484171325,0.16158752657689582,0,0.0,0.0,0,4782.771910864475
06001441401,Alameda,7549,4066.228392801123,172083,3256,178,0.05466830466830467,0.02619349387410224,0.08538083538083538,0,0.0,0.0,0,2615.8061532026522
06001432400,Alameda,6346,765.8724171020364,82424,2990,190,0.06354515050167224,0.08515535097813579,0.1294314381270903,0,0.0,2.3278821346444274,0,2148.2751851010316
06001404300,Alameda,3587,1934.1916638876953,227237,1837,251,0.1366358192705498,0.030196629213483147,0.043549265106151334,0,0.0,20.66639963373645,0,1150.249760961209
06041109002,Marin,4345,1736.3067873117502,144043,2491,111,0.04456041750301084,0.05670611439842209,0.10196708149337616,0,0.0,0.0,0,17972.24497652028
06041130201,Marin,3367,2240.881567190561,184814,1769,171,0.0966647823629169,0.03455842018650576,0.059920859242509894,0,0.0,0.0,0,10077.261876673258
06041112202,Marin,5808,872.2741048932505,102944,2498,164,0.0656525220176141,0.0829090909090909,0.055644515612489995,0,0.0,0.0,0,12447.709149848024
06041131100,Marin,1286,9.414931992091,191042,613,21,0.03425774877650897,0.0,0.1631321370309951,0,0.0,0.0,0,21859.653867540634
06041990100,Marin,0,0.0,-666666666,0,0,,,,0,0.0,0.0,0,41274.97993408502
06097151405,Sonoma,7271,1028.2863689234164,62696,3468,91,0.026239907727797,0.05161561057490558,0.030565167243367934,0,0.0,0.0,0,59283.86944101628
06097153302,Sonoma,5594,1044.059854125211,86294,2443,22,0.009005321326238231,0.010902483343428226,0.024559967253376995,0,0.0,0.0,0,63577.93724491953
06097153708,Sonoma,1521,33.732603661503994,65438,603,7,0.011608623548922056,0.06666666666666667,0.13598673300165837,0,0.0,0.0,0,80023.42791237205
06097152401,Sonoma,4417,446.18719369008033,159482,2148,139,0.06471135940409684,0.0,0.11266294227188083,0,0.0,0.0,0,67449.24019072033
06097151205,Sonoma,2410,170.72786960216757,92869,934,0,0.0,0.07542147293700088,0.07173447537473233,0,0.0,0.0,0,49368.747347986144
06097154308,Sonoma,935,27.837048415577698,86806,287,0,0.0,0.02591792656587473,0.1672473867595819,0,0.0,0.0,0,132404.5311462969
06097153405,Sonoma,3704,451.4365085929376,110430,1766,0,0.0,0.061946902654867256,0.07417893544733861,0,0.0,0.0,0,68482.63252532089
06097154304,Sonoma,2010,2.219929011218864,70450,863,2,0.002317497103128621,0.017448200654307525,0.11703360370799537,0,0.0,0.0,0,106964.68277361842
06081610700,San Mateo,6010,5357.104752838864,111467,2854,32,0.011212333566923615,0.08772845953002611,0.05711282410651717,0,0.0,0.0,0,20695.250426053208
06081610800,San Mateo,4311,8538.910550469334,89178,2481,115,0.046352277307537285,0.08513513513513514,0.011688835147118097,0,0.0,0.0,0,20255.63198994234
06081611000,San Mateo,6735,4896.375790781688,156595,3389,79,0.023310711124225437,0.008593396653098146,0.05252286810268516,0,0.0,0.0,0,20102.96580446545
06081611200,San Mateo,2634,2338.000420677954,205917,1346,32,0.0237741456166419,0.0,0.04234769687964339,0,0.0,0.0,0,20873.974523112578
06095250701,Solano,3579,1274.46106752776,54634,1517,56,0.03691496374423204,0.03824701195219123,0.25510876730388926,0,0.0,0.0,0,19382.999200924656
06095251000,Solano,2206,3035.578369301621,53607,1045,106,0.10143540669856459,0.0213713268032057,0.2698564593301435,0,0.0,0.0,0,20435.614897561212
06095251300,Solano,3185,2540.0514420514073,98523,1562,96,0.06145966709346991,0.02551440329218107,0.23879641485275288,0,0.0,0.0,0,22228.730824369355
06001435104,Alameda,6856,946.8761073863441,112692,3123,314,0.1005443483829651,0.04409385113268608,0.17259045789305155,2,0.27621823436007703,10.483221194951492,1,1678.7403873894484
06001405301,Alameda,2872,12610.125344300935,112656,2072,436,0.21042471042471042,0.18593644354293443,0.12596525096525096,0,0.0,0.0,0,1328.1520208625257
06001982000,Alameda,50,29.021062099993546,129167,35,17,0.4857142857142857,0.125,0.14285714285714285,0,0.0,6.830452205136295,0,964.8241134839803
06001450102,Alameda,7376,769.3124349934129,189975,2920,497,0.1702054794520548,0.03526170798898071,0.23356164383561645,0,0.0,2.8262307312619526,0,2242.091587378765
06081611300,San Mateo,4946,2801.4941433382387,213641,2401,18,0.007496876301541024,0.025280898876404494,0.021657642648896292,0,0.0,0.0,0,21754.033886981128
06095251400,Solano,5952,2696.9246246155367,93091,3130,101,0.03226837060702875,0.047861075815332485,0.19616613418530351,0,0.0,0.0,0,23003.80143305768
06095251500,Solano,3592,2609.080429251483,53975,1518,19,0.012516469038208168,0.16654384672070743,0.16930171277997366,0,0.0,0.0,0,21430.775252735286
06095251600,Solano,2604,2382.3733666450044,53333,1071,64,0.059757236227824466,0.04679376083188908,0.23996265172735762,0,0.0,0.0,0,20658.604495310145
06095251701,Solano,3449,1769.9872176855604,66175,1758,115,0.06541524459613197,0.06764902880107167,0.23833902161547213,0,0.0,0.0,0,21308.47855164991
06097153406,Sonoma,2388,909.9224743153811,105673,1375,0,0.0,0.030392156862745098,0.04727272727272727,0,0.0,0.0,0,66823.79163556776
06097153710,Sonoma,2400,118.76258827370373,81214,953,34,0.035676810073452254,0.0603305785123967,0.0776495278069255,0,0.0,0.0,0,84479.67863003536
06097152601,Sonoma,6688,137.24437337579542,159833,2994,32,0.01068804275217101,0.018388106416275432,0.08249832999331998,0,0.0,0.0,0,68868.33942239323
06097153709,Sonoma,1576,39.82472041851284,98805,919,5,0.00544069640914037,0.059639389736477116,0.0,0,0.0,0.0,0,88776.93041066958
06081611500,San Mateo,2873,686.3216498203643,250001,1188,49,0.041245791245791245,0.008743169398907104,0.05555555555555555,0,0.0,0.0,0,20162.50350708786
06081611600,San Mateo,2335,2782.189355215221,250001,1240,26,0.020967741935483872,0.014745308310991957,0.035483870967741936,0,0.0,0.0,0,18689.426141773336
06095251702,Solano,2803,4786.591748447625,83750,1547,85,0.054945054945054944,0.057172557172557176,0.1978021978021978,0,0.0,0.0,0,21883.441888247264
06095251803,Solano,4774,956.0308086937274,85612,2264,59,0.026060070671378093,0.011994949494949494,0.15901060070671377,0,0.0,0.0,0,23671.465225885833
06095251804,Solano,3313,1220.8362557200926,116250,1704,16,0.009389671361502348,0.028729281767955802,0.21654929577464788,0,0.0,0.0,0,24606.415912930475
06081612500,San Mateo,4524,2260.4442867497687,175865,2387,182,0.07624633431085044,0.11147362697117999,0.03016338500209468,0,0.0,0.0,0,20639.90199444819
06095251901,Solano,5762,1681.2407131777954,75802,2164,143,0.06608133086876156,0.15962698848052662,0.355822550831793,0,0.0,0.0,0,23729.24630937782
06095251903,Solano,5672,2108.1270771245295,84136,2375,46,0.01936842105263158,0.0776361529548088,0.17768421052631578,0,0.0,0.0,0,23949.197613197048
06097153301,Sonoma,6584,240.72564759567794,92635,3443,0,0.0,0.008283479061205707,0.059541097879756026,0,0.0,0.0,0,62348.68885493991
06097151702,Sonoma,4181,1095.4875257326087,86961,1742,20,0.011481056257175661,0.15609208309938236,0.10218140068886337,0,0.0,0.0,0,63576.24795211791
06097152602,Sonoma,1082,14.552067531245164,93487,566,41,0.07243816254416961,0.0,0.2226148409893993,0,0.0,0.0,0,70377.06007232156
06097151506,Sonoma,6592,2693.0435979528465,98750,3209,53,0.016516048613275165,0.043700787401574806,0.10782175132440013,0,0.0,0.0,0,61161.362395791315
06097152402,Sonoma,2850,253.9698599121292,107885,1191,65,0.054575986565911,0.2268637532133676,0.11586901763224182,0,0.0,0.0,0,69322.09663616742
06097151404,Sonoma,3190,2661.2941416150193,66522,1597,0,0.0,0.015730337078651686,0.006261740763932373,0,0.0,0.0,0,62617.60201630561
06097153711,Sonoma,2819,103.76476123276043,81175,1419,9,0.006342494714587738,0.008115419296663661,0.047216349541930935,0,0.0,0.0,0,78115.38387821609
06097154305,Sonoma,2173,20.84642498046371,149688,865,11,0.012716763005780347,0.04030226700251889,0.09364161849710982,0,0.0,0.0,0,72832.80595282848
06097152803,Sonoma,4785,3604.268638886947,74894,2515,79,0.03141153081510934,0.04445919044459191,0.03300198807157058,0,0.0,0.0,0,67747.09716898775
06097152204,Sonoma,4166,2246.3215213697304,78500,1973,10,0.00506842372022301,0.09936908517350158,0.0957932083122149,0,0.0,0.0,0,64942.51551276151
06097152804,Sonoma,3118,4444.928517244613,63482,1427,0,0.0,0.10814814814814815,0.006306937631394534,0,0.0,0.0,0,67303.79005274405
06097150501,Sonoma,2828,64.27618000980614,195233,1416,0,0.0,0.06304176516942474,0.1405367231638418,0,0.0,0.0,0,52064.73139025323
06097154306,Sonoma,1633,37.68167976836731,98558,850,0,0.0,0.04597701149425287,0.01411764705882353,0,0.0,0.0,0,73048.26913897105
06097152205,Sonoma,2168,2359.5572199846633,137259,1005,0,0.0,0.029768467475192944,0.013930348258706468,0,0.0,0.0,0,66148.69603067028
06097153905,Sonoma,3410,68.57737579947276,105625,1531,0,0.0,0.03602941176470588,0.016982364467668192,0,0.0,0.0,0,86463.02932378149
06097151403,Sonoma,4604,414.8411329377808,88973,2470,19,0.007692307692307693,0.09411117226197029,0.05222672064777328,0,0.0,0.0,0,59745.152541276475
06097153712,Sonoma,2019,140.62842868516077,96000,787,0,0.0,0.03762135922330097,0.09911054637865312,0,0.0,0.0,0,73480.127318935
06097153601,Sonoma,1720,161.12866960708277,126618,959,0,0.0,0.0,0.05735140771637122,0,0.0,0.0,0,70955.76399552677
06097153810,Sonoma,3911,127.64667564031107,145806,1929,6,0.003110419906687403,0.006194690265486726,0.11767755313634007,0,0.0,0.0,0,78822.25307684485
06097153904,Sonoma,1776,108.12172201252808,94583,838,0,0.0,0.023230088495575223,0.00954653937947494,0,0.0,0.0,0,83084.72965239828
06097153811,Sonoma,5487,793.1636452080119,151932,2900,7,0.002413793103448276,0.020477815699658702,0.07344827586206897,0,0.0,0.0,0,77444.36755359847
06097151206,Sonoma,5403,378.37352654084106,75781,2793,4,0.0014321518080916578,0.05091258405379443,0.09344790547798067,0,0.0,0.0,0,55025.575723458
06081602100,San Mateo,3484,7254.729869235233,87853,1774,224,0.1262683201803833,0.06752730883813307,0.09019165727170236,0,0.0,0.0,0,2811.5583007775535
06081602400,San Mateo,7636,2805.3505628775906,128750,3855,161,0.041763942931258104,0.10605517735578646,0.03164721141374838,0,0.0,0.46233784625302105,0,1864.4023098964562
06081602500,San Mateo,5293,4444.699599429401,159712,2856,221,0.07738095238095238,0.022029372496662217,0.10819327731092437,0,0.0,0.0,0,2776.3756353771973
06095252000,Solano,4203,510.2095326673074,90370,2246,34,0.015138023152270703,0.06341240875912409,0.12065894924309885,0,0.0,0.0,0,14268.952405648455
06095252103,Solano,6673,2896.8087142287445,102760,3263,78,0.02390438247011952,0.010633156114064766,0.14495862703034018,0,0.0,0.0,0,18692.611790601142
06095252105,Solano,3112,1183.1515331567123,133784,1627,33,0.020282728948985862,0.026785714285714284,0.1880762138905962,0,0.0,0.0,0,16173.91799254944
06095252106,Solano,4479,1566.721512649636,114943,1981,154,0.07773851590106007,0.02868617326448652,0.19030792529025745,0,0.0,0.0,0,14886.230516286181
06081603700,San Mateo,5644,3041.267279917668,122337,2675,399,0.1491588785046729,0.05045625335480408,0.1080373831775701,0,0.0,0.0,0,2885.367584199121
06081612600,San Mateo,4372,3356.4514964559316,160962,2352,117,0.04974489795918367,0.163135593220339,0.039965986394557826,0,0.0,0.0,0,21401.815583273834
06081612700,San Mateo,2064,1618.3005407995813,250001,886,34,0.03837471783295711,0.009308510638297872,0.07336343115124154,0,0.0,0.0,0,22248.16428375252
06081612800,San Mateo,3379,2046.5650652240433,250001,1416,0,0.0,0.00199203187250996,0.009887005649717515,0,0.0,0.0,0,23082.494345554347
06095252107,Solano,3342,1246.5155858315272,123787,1720,38,0.022093023255813953,0.005921539600296077,0.1511627906976744,0,0.0,0.0,0,13552.38385822758
06095252108,Solano,2996,1795.8520704542182,156818,1494,11,0.007362784471218206,0.019769357495881382,0.11780455153949129,0,0.0,0.0,0,13728.893461393627
06095252306,Solano,3058,1638.9283621721029,111012,1489,15,0.010073875083948958,0.03145235892691952,0.15379449294828745,0,0.0,0.0,0,29350.5483222639
06095252401,Solano,4820,3440.6530876920438,75370,2116,84,0.03969754253308128,0.01529497450837582,0.20226843100189035,0,0.0,0.0,0,27903.014973254223
06095252402,Solano,5610,366.87341878871257,78098,2238,96,0.04289544235924933,0.1179164281625644,0.23011617515638963,0,0.0,0.0,0,24917.754252944713
06095252501,Solano,3067,2724.77574559753,62524,1384,34,0.024566473988439308,0.09503695881731784,0.2203757225433526,0,0.0,0.0,0,27532.840892102675
06081604000,San Mateo,3273,3577.010722892344,150750,1729,107,0.061885482938114515,0.058419243986254296,0.05320994794679005,0,0.0,0.0,0,1634.2675136442713
06081604102,San Mateo,3164,1363.3398915564912,113750,2081,275,0.13214800576645844,0.15071919949968732,0.0624699663623258,2,0.8617824851810943,33.698730888203904,1,960.479974229212
06095252605,Solano,5914,3759.5219976768194,64278,2764,28,0.010130246020260492,0.05647176411794103,0.2735166425470333,0,0.0,0.0,0,28662.73569706026
06095252606,Solano,6206,4739.279311930972,65011,2619,61,0.023291332569683087,0.2152230971128609,0.1462390225276823,0,0.0,0.0,0,28406.45207545884
06095252607,Solano,3740,4856.954319501741,60536,1357,70,0.051584377302873984,0.08090075062552127,0.1761238025055269,0,0.0,0.0,0,27239.305065287106
06095252608,Solano,4559,5027.382666965623,85322,2022,28,0.013847675568743818,0.036120401337792644,0.16913946587537093,0,0.0,0.0,0,28317.191059993856
06095252703,Solano,4222,3206.925433190627,86579,1912,7,0.0036610878661087866,0.034334763948497854,0.19717573221757323,0,0.0,0.0,0,26542.284846874245
06095252704,Solano,5345,4015.95381139544,82120,2457,13,0.005291005291005291,0.06159014557670773,0.15303215303215303,0,0.0,0.0,0,26266.11076409488
06095252705,Solano,6372,3690.4193389823063,103992,3192,54,0.016917293233082706,0.01229946524064171,0.18421052631578946,0,0.0,0.0,0,25870.48795212417
06095252706,Solano,4247,1018.8419697459603,117708,2334,114,0.04884318766066838,0.01765650080256822,0.2519280205655527,0,0.0,0.0,0,26600.369307823134
06095252707,Solano,4297,1139.2504863535573,80321,2144,71,0.03311567164179104,0.11056207535515751,0.17117537313432835,0,0.0,0.0,0,27266.343877596042
06097150205,Sonoma,4350,279.86381344278976,100431,2166,0,0.0,0.010044642857142858,0.08033240997229917,0,0.0,0.0,0,44133.37885499382
06097150206,Sonoma,1184,71.11840674384743,93576,602,0,0.0,0.0,0.04318936877076412,0,0.0,0.0,0,42230.928763379074
06097150502,Sonoma,1322,22.519374863591455,138893,595,8,0.013445378151260505,0.02495201535508637,0.13445378151260504,0,0.0,0.0,0,52560.71486920454
06097151505,Sonoma,1305,52.94325036984255,169010,586,0,0.0,0.0,0.04607508532423208,0,0.0,0.0,0,56415.71196030056
06097154307,Sonoma,783,6.219947678510565,89615,273,0,0.0,0.043243243243243246,0.07326007326007326,0,0.0,0.0,0,109603.42197436263
06081604400,San Mateo,5314,2519.163023778153,121471,2748,312,0.11353711790393013,0.04188759278897137,0.06586608442503639,1,0.4740615400410525,60.00435732563202,1,583.2148723550772
06081604800,San Mateo,5349,5173.507069377624,144283,2773,376,0.13559322033898305,0.17359284587059443,0.0854670032455824,0,0.0,24.909227105897635,0,968.7638265568993
06081605100,San Mateo,2927,687.0020744450854,138667,1616,232,0.14356435643564355,0.07154882154882154,0.14727722772277227,0,0.0,5.077362876811832,0,1729.3110299001235
06081605200,San Mateo,3623,3822.700925166561,184107,1659,169,0.10186859553948162,0.006671608598962194,0.1518987341772152,0,0.0,0.0,0,2073.9705405037553
06095252610,Solano,2906,2956.9861250511376,82500,1391,0,0.0,0.0,0.13515456506110712,0,0.0,0.0,0,28441.80740140561
06095252908,Solano,3708,3377.73266400776,102500,1920,22,0.011458333333333333,0.020226537216828478,0.15729166666666666,0,0.0,0.0,0,35976.950464046946
06095252909,Solano,5112,903.5552582205099,141739,2625,11,0.004190476190476191,0.006997455470737914,0.14095238095238094,0,0.0,0.0,0,36227.20396621029
06095253000,Solano,5774,1603.2446249931752,-666666666,0,0,,,,0,0.0,0.0,0,34092.91490840303
06095252801,Solano,2720,1061.4439994153013,78082,1105,0,0.0,0.006385696040868455,0.0,0,0.0,0.0,0,28925.267336026733
06081605300,San Mateo,5149,4660.3803855158585,174464,2478,222,0.08958837772397095,0.0077279752704791345,0.07586763518966909,0,0.0,0.0,0,2978.8941184214245
06081605400,San Mateo,6790,1731.1921130960566,167067,4033,452,0.11207537813042401,0.04394387001477105,0.21844780560376892,0,0.0,0.0,0,3884.914631713253
06081605800,San Mateo,2723,2260.502982378837,190673,1212,119,0.09818481848184818,0.024665981500513873,0.06435643564356436,0,0.0,0.0,0,5125.798729330002
06095253101,Solano,5156,827.2067368466087,110241,2534,9,0.003551696921862668,0.0625986322987901,0.0947119179163378,0,0.0,0.0,0,37252.509422954194
06095253105,Solano,7130,2884.2266721214796,93500,3882,0,0.0,0.03125,0.07856774858320453,0,0.0,0.0,0,37289.6947497106
06095253106,Solano,3797,3473.3887600994663,85208,1802,0,0.0,0.03885480572597137,0.11598224195338513,0,0.0,0.0,0,35934.7316326937
06095253107,Solano,5862,2305.0208971154234,77250,2906,38,0.01307639366827254,0.08468734613490891,0.1486579490708878,0,0.0,0.0,0,36050.521259747555
